country,domain,category,company_size,email_provider,confidence,other_industry_category,website,website_status,website_reason
United States,bonanzagrp.com,Real Estate and Property Management,1 to 5,No,95,N/A,much_info,reachable,200
United States,guhsd.net,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,suu.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United Kingdom,swithlandshutters.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Kenya,istikbalkenya.com,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
United States,ultra.fyi,Technology and Software Development,1 to 5,No,50,N/A,little_info,reachable,200
Brazil,ufba.br,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United States,fadoni.tech,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Italy,enotj.com,Technology and Software Development,solo,No,20,N/A,unreachable,unreachable,403
Australia,job.id.au,Professional Services,solo,No,40,N/A,no_info,reachable,200
Finland,mothra.sh,Technology and Software Development,solo,No,50,N/A,unreachable,unreachable,403
United States,jcandassoc.com.vn,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,jvgconstruction.com,Professional Services,5 to 20,No,95,Construction,much_info,reachable,200
Egypt,almariauk.com,Professional Services,1 to 5,No,75,N/A,unreachable,unreachable,404
Canada,humber.ca,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
India,advisebee.tech,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,myclkd.email,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
India,knit.ac.in,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Timeout
Kenya,meetandgo.co,Other,1 to 5,No,50,Travel Agency,unreachable,unreachable,Connection Error
United States,shalommusicinc.org,Healthcare,solo,No,95,Non-profit,much_info,reachable,200
United States,oakhavenmassage.com,Healthcare,20 to 50,No,95,N/A,much_info,reachable,200
United States,foxnew.info,Other,solo,No,75,News and Media,much_info,reachable,200
India,novotionservices.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
India,net2success.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,salesaccelerators.net,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
India,cybage.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
Romania,pfaciprian.com,Professional Services,solo,No,20,N/A,unreachable,unreachable,Connection Error
United States,confluxsystems.com,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
United States,maxobiz.com,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
United Kingdom,ludicrum.tech,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,alixpartners.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
Netherlands,sqout.nl,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
Germany,cloudflare.com,Technology and Software Development,500+,No,100,N/A,much_info,reachable,200
Indonesia,software-id.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Canada,megacontacts.ca,Professional Services,1 to 5,No,40,N/A,unreachable,unreachable,404
New Zealand,eberwoo.com,Other,solo,No,75,Domain Registrar/Parking,little_info,reachable,200
India,dagberet.com,Technology and Software Development,solo,No,0,N/A,unreachable,unreachable,Connection Error
Australia,nvkayaks.com.au,E-commerce and Retail,1 to 5,No,75,N/A,unreachable,unreachable,403
Australia,propertyforsale.ae,Real Estate and Property Management,1 to 5,No,70,N/A,unreachable,unreachable,404
Lithuania,kiddo.lt,E-commerce and Retail,1 to 5,No,30,N/A,unreachable,unreachable,403
United States,boosttreadmills.com,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
United States,student.k12.tulsaschools.org,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,wheatoncollege.edu,Education and e-learning,500+,No,95,N/A,much_info,unreachable,403
United Kingdom,nickallensteven.com,Other,solo,No,95,Domain Parking,no_info,reachable,200
Canada,mailbox.in.ua,Technology and Software Development,solo,Yes,100,N/A,much_info,reachable,200
Netherlands,zeelandnet.nl,Technology and Software Development,100 to 200,Yes,95,N/A,much_info,reachable,200
France,nexus-conseil.ch,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,alysz.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
Germany,aegdus.de,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
United States,titaniumheartministries.org,Other,1 to 5,No,95,Non-profit,much_info,reachable,200
India,integra.co.in,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
China,hongjingedu.com,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Viet Nam,springtex.vn,Manufacturing and Industrial,500+,No,95,N/A,much_info,reachable,200
United States,ayqtellsu.com,Technology and Software Development,solo,No,70,N/A,no_info,reachable,200
India,turbohire.co,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
Turkey,netcekim.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United States,2sikgaming.ca,Other,solo,No,95,Domain Parking / Registrar,little_info,reachable,200
United States,sovantransit.org,Logistics and Transportation,1 to 5,No,60,N/A,little_info,reachable,200
United States,daylawfirm.com,Professional Services,1 to 5,No,95,Legal Services,much_info,reachable,200
United States,bik.ai,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Philippines,sparkproglobal.com,Professional Services,1 to 5,No,95,Virtual Assistant Services,much_info,reachable,200
United States,rizzsolve.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Spain,ventures-or.com,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,aesrecruitment.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,simplyplastics.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,ogsign.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,acedentalcenter.com,Healthcare,1 to 5,No,95,N/A,unreachable,unreachable,500
Pakistan,divvy.digital,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Ukraine,codeit.pro,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Cambodia,mvkoni.com,Manufacturing and Industrial,1 to 5,No,60,N/A,little_info,reachable,200
India,lilacmosaic.com,Technology and Software Development,solo,No,20,N/A,unreachable,unreachable,Connection Error
United States,thefuturesdesk.com,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
India,zorixoventures.com,Other,1 to 5,No,75,Holding Company/Venture Capital,no_info,reachable,200
Croatia,opg-filipovic.hr,Other,solo,No,95,Agriculture,much_info,reachable,200
Philippines,soulmatecoaching.de,Professional Services,solo,No,95,N/A,much_info,reachable,200
United States,dm-x.us,Technology and Software Development,1 to 5,No,70,N/A,little_info,reachable,200
Pakistan,camp1.tkxel.com,Other,solo,No,60,Under Construction,little_info,reachable,200
United States,exwa.org,Other,solo,Yes,95,Email Service Provider,little_info,reachable,200
United Kingdom,niepodam.pl,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
Germany,wespyforyou.de,Technology and Software Development,solo,No,75,N/A,no_info,reachable,200
Brazil,englishrightnow.co.uk,Education and e-learning,solo,No,95,N/A,much_info,reachable,200
United States,zephyrcopy.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,404
Russian Federation,we53.io,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,suncoastproperties.co,Real Estate and Property Management,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
Norway,skobba.net,Technology and Software Development,solo,No,70,N/A,little_info,reachable,200
United States,winchesterprimers.store,E-commerce and Retail,solo,No,95,N/A,unreachable,unreachable,Connection Error
United States,jomso.store,E-commerce and Retail,solo,No,95,N/A,unreachable,unreachable,Connection Error
Canada,lacdelage.com,Other,50 to 100,No,95,Hospitality/Hotel,much_info,reachable,200
Ukraine,leader171.kyiv.ua,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,sno.cloud,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Namibia,bluepointdev.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United States,silverfern.us,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,526
Switzerland,ticketplan.ch,Professional Services,1 to 5,No,40,Insurance Services,unreachable,unreachable,Connection Error
United Kingdom,yebobox.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Ireland,iolfree.ie,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
India,impactas.nl,Professional Services,1 to 5,No,40,N/A,no_info,reachable,200
United States,fbinsta.click,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,Connection Error
India,insightssuccess.com,Professional Services,5 to 20,No,95,Media and Publishing,much_info,reachable,200
United States,visionplusgadgetsstore.com,E-commerce and Retail,solo,No,60,N/A,little_info,reachable,200
Philippines,salesprism.io,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,phonestoreretail.com,Other,solo,No,95,Furniture Restoration and Care,much_info,reachable,200
Sweden,weelerse.com,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,409
United Arab Emirates,vikranth.in,Professional Services,solo,No,95,Architecture and Interior Design,much_info,reachable,200
Portugal,yourskyhighleadagency.com,Marketing and Advertising,1 to 5,No,60,N/A,little_info,reachable,200
India,threetreebiotech.com,Healthcare,5 to 20,No,95,N/A,much_info,reachable,200
United States,duobp.com,Other,solo,No,95,Domain Parking/Expired,no_info,reachable,200
Canada,selkirklaw.ca,Professional Services,solo,No,95,Legal Services,much_info,reachable,200
Philippines,krmsupport.com,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
Philippines,escend.media,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Spain,peakkle.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,409
United States,wahegururegistration.com,Logistics and Transportation,1 to 5,No,95,N/A,much_info,reachable,200
Malaysia,leeming.com.my,Professional Services,5 to 20,No,95,Printing and Design Services,much_info,reachable,200
United States,student.gsu.edu,Education and e-learning,500+,No,100,N/A,unreachable,unreachable,Connection Error
Thailand,uriarecio.com,Technology and Software Development,solo,No,75,N/A,little_info,reachable,200
Peru,tzcloud.us,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
United States,apexhq.com,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
India,nobleengineers.co,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
France,releafcarbon.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Kenya,mekacash.co.uk,Financial Service,1 to 5,No,95,N/A,much_info,reachable,200
United States,students.ccsd.us,Education and e-learning,500+,No,50,N/A,unreachable,unreachable,Connection Error
United States,fivepointinvestments.com,Financial Service,5 to 20,No,95,N/A,much_info,reachable,200
Turkey,expertsurgeries.com,Healthcare,50 to 100,No,95,N/A,much_info,reachable,200
United States,revinate.com,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
India,oustfire.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
France,efrei.net,Education and e-learning,500+,No,75,N/A,unreachable,unreachable,Connection Error
United States,benning.net,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,gifting.guide,Other,solo,No,75,Gift Guide / Content Creation,unreachable,unreachable,404
Brazil,gemstoneaudit.dk,Professional Services,solo,No,95,N/A,much_info,reachable,200
Netherlands,datoinf.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,awake.us,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,theclickreign.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,atti-atti.com,Technology and Software Development,solo,No,50,N/A,unreachable,reachable,200
Croatia,net.hr,Other,200 to 500,No,95,News and Media,much_info,reachable,200
United States,huntsmen.org,Other,1 to 5,No,60,Non-profit,little_info,reachable,200
United Kingdom,tmuk.org,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,virtuallyincredible.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,403
United States,ascenddisability.com,Professional Services,50 to 100,No,95,Legal Services,much_info,reachable,200
Singapore,thecurrentx.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,SSL Error
United Arab Emirates,auwellnessfirst.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
New Zealand,koordinates.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,rambara.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
India,valadinfotech.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,holmes.ws,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,Connection Error
Israel,shoez.co.il,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
United States,asdasd123123123.anonaddy.com,Technology and Software Development,solo,No,0,N/A,unreachable,unreachable,Connection Error
France,orsay.ai,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,madisonschools.net,Education and e-learning,200 to 500,No,95,N/A,much_info,reachable,200
Canada,diarra.ca,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
Philippines,mindright.io,Healthcare,20 to 50,No,95,N/A,much_info,reachable,200
Sweden,oneflows.com,Other,1 to 5,No,95,Domain Sales,much_info,reachable,200
